Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Migration Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs
25e536e8f099b8b76755dada24095680494f348b,com.hazelcast.client.impl.statistics.Statistics$PeriodicStatistics.fillMetrics(Ljava/lang/StringBuilder;Lcom/hazelcast/client/connection/nio/ClientConnection;)V,com.hazelcast.client.impl.statistics.Statistics$PeriodicStatistics,0.0,0,0,0,0.0,0.0,0,0,273.46,37.9737,32417.4,1016.68,147,56,1800.97,853.681,89.3142,52.2306,53.4578,31.2619,3,1,1,1,11,0.0,0,0,0.0,0,17,21,12,2,17,21,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b9d903ab23dbaad884e6add6488d6b6ab3de3bd2,com.hazelcast.internal.nearcache.impl.preloader.NearCachePreloader.writeKeySet(Ljava/io/FileOutputStream;Ljava/nio/channels/FileChannel;Ljava/util/Iterator;)V,com.hazelcast.internal.nearcache.impl.preloader.NearCachePreloader,0.0,0,0,0,0.0,0.0,0,0,273.46,38.9474,26463.2,888.031,117,56,1470.18,679.461,86.848,50.7883,50.0016,29.2407,4,3,3,1,6,0.0,0,0,0.0,0,21,23,16,3,21,23,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1ab638144ded722fac5bb9182c374e7d4f421d7,com.hazelcast.aggregation.AggregatorsSpecTest.getMapWithNodeCount(IZ)Lcom/hazelcast/core/IMap;,com.hazelcast.aggregation.AggregatorsSpecTest,0.0,0,0,0,0.0,0.0,0,0,274.48,27.4444,16734.9,654.257,105,56,929.715,609.772,93.3215,54.574,59.1373,34.5832,2,1,1,2,10,0.0,0,0,0.0,0,15,18,7,2,15,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd0e661f64ff3f6c9e0704e5a93d1cb5527a33f2,com.hazelcast.aggregation.AggregatorsSpecTest.getMapWithNodeCount(IZ)Lcom/hazelcast/core/IMap;,com.hazelcast.aggregation.AggregatorsSpecTest,0.0,0,0,0,0.0,0.0,0,0,274.48,27.4444,16734.9,654.257,105,56,929.715,609.772,93.3215,54.574,59.1373,34.5832,2,1,1,2,10,0.0,0,0,0.0,0,15,19,7,2,15,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28c49d0c83af12bb83f0a5ce4ae86916d4f5f26c,com.hazelcast.transaction.impl.TransactionImpl.prepare()V,com.hazelcast.transaction.impl.TransactionImpl,0.0,0,0,0,0.0,0.0,0,0,274.48,28.5,17213.0,666.66,104,56,956.278,603.965,84.8372,49.6124,47.3043,27.6634,6,2,2,2,6,0.0,0,0,0.0,0,24,24,16,0,24,24,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9f4683d5a85f43e66b325518ea73bb172f5fd565,com.hazelcast.map.impl.proxy.MapProxySupport.waitUntilLoaded()V,com.hazelcast.map.impl.proxy.MapProxySupport,0.0,0,0,0,0.0,0.0,0,0,274.48,31.6667,18390.0,696.713,100,56,1021.66,580.735,92.5297,54.111,89.9305,52.5909,2,1,1,3,11,0.2,4,0,0.2,4,16,22,11,0,16,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3d361d8a281aa07a4b858d91717bd1fbc1e3d899,com.hazelcast.map.impl.proxy.MapProxySupport.waitUntilLoaded()V,com.hazelcast.map.impl.proxy.MapProxySupport,0.0,0,0,0,0.0,0.0,0,0,274.48,31.6667,18390.0,696.713,100,56,1021.66,580.735,93.5752,54.7224,78.3877,45.8408,2,1,1,3,11,0.0625,1,0,0.0625,1,15,19,11,0,15,19,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
a7a217d71903d2f2dad86696477fd7bab1ad2d3f,com.hazelcast.map.impl.proxy.MapProxySupport.waitUntilLoaded()V,com.hazelcast.map.impl.proxy.MapProxySupport,0.0,0,0,0,0.0,0.0,0,0,274.48,31.6667,18390.0,696.713,100,56,1021.66,580.735,93.5752,54.7224,78.3877,45.8408,2,1,1,3,11,0.0625,1,0,0.0625,1,15,19,11,0,15,19,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2921cff694583b8638dae2991f427e61d5440a9d,com.hazelcast.executor.ExecutorServiceTest.testLongRunningCallable()V,com.hazelcast.executor.ExecutorServiceTest,0.0,0,0,0,0.0,0.0,0,0,274.48,31.6667,21332.4,769.176,116,56,1185.13,673.653,93.0335,54.4055,58.6199,34.2806,1,0,0,0,10,0.0,0,0,0.0,0,15,19,10,0,15,19,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5a4c820c3dfa4e558ef218bf7670aa0ab2108802,com.hazelcast.executor.ExecutorServiceTest.testLongRunningCallable()V,com.hazelcast.executor.ExecutorServiceTest,0.0,0,0,0,0.0,0.0,0,0,274.48,31.6667,21332.4,769.176,116,56,1185.13,673.653,93.0335,54.4055,58.6199,34.2806,1,0,0,0,10,0.0,0,0,0.0,0,15,19,10,0,15,19,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
059e863eb7de6e9f9d4c5a747bdb4690a6c95257,com.hazelcast.client.ClientConnectionTest.destroyConnection_whenDestroyedMultipleTimes_thenListenerRemoveCalledOnce()V,com.hazelcast.client.ClientConnectionTest,0.0,0,0,0,0.0,0.0,0,0,274.48,31.6667,24458.6,842.6,133,56,1358.81,772.378,88.4928,51.7502,52.0691,30.4498,1,0,0,0,14,0.0,0,0,0.0,0,19,25,14,0,30,36,17,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1
017b1851cd39f9b5078436a41c1f672502ee97ef,com.hazelcast.cluster.ClusterMembershipTest.testMembershipListenerSequentialInvocation()V,com.hazelcast.cluster.ClusterMembershipTest,0.0,0,0,0,0.0,0.0,0,0,274.48,35.8889,26469.3,888.167,127,56,1470.52,737.534,90.3047,52.8098,72.6394,42.4792,2,1,1,0,7,0.0555556,1,0,0.0454545,1,17,24,13,0,21,28,15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1c3dd8c96a86869b2914bd7810ba433ed1482921,com.hazelcast.query.SqlPredicateTest.testLongPredicate()V,com.hazelcast.query.SqlPredicateTest,0.0,0,0,0,0.0,0.0,0,0,274.48,39.0556,30392.5,973.892,134,56,1688.47,778.186,87.9939,51.4584,81.6551,47.7515,3,1,1,0,8,0.173913,4,3,0.173913,4,19,25,18,0,19,25,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7001ec8c5b1305c796de75c2e3f170c562db8c03,com.hazelcast.map.impl.nearcache.NearCacheTest.testGetAsyncIssue1863()V,com.hazelcast.map.impl.nearcache.NearCacheTest,0.0,0,0,0,0.0,0.0,0,0,274.48,43.2778,32421.5,1016.77,129,56,1801.19,749.149,87.5907,51.2226,50.8694,29.7482,2,1,1,0,12,0.0,0,0,0.0,0,20,25,18,0,20,25,18,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
b1029996477aa371bfa39152dd206715db37f39b,com.hazelcast.config.XmlConfigBuilder.handleHotRestartPersistence(Lorg/w3c/dom/Node;)V,com.hazelcast.config.XmlConfigBuilder,0.0,0,0,0,0.0,0.0,0,0,274.48,49.6111,53300.2,1416.29,185,56,2961.12,1074.36,80.3155,46.9681,40.8827,23.908,7,6,2,1,13,0.0,0,0,0.0,0,26,28,21,1,26,28,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3d6bcba501e62df97fb0d222eb966362c2951a5c,com.hazelcast.quorum.PartitionedCluster.splitCluster()V,com.hazelcast.quorum.PartitionedCluster,0.0,0,0,0,0.0,0.0,0,0,274.583,18.1071,34022.3,1049.97,325,55,1890.13,1878.94,73.517,42.9924,30.4636,17.8149,1,0,0,1,5,0.0,0,0,0.0,0,36,45,34,0,36,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951ffdc2e22a155ef94f1bfaaea080af2efc64d6,com.hazelcast.internal.usercodedeployment.impl.ClassLocator.defineClassFromClient(Ljava/lang/String;[B)V,com.hazelcast.internal.usercodedeployment.impl.ClassLocator,0.0,0,0,0,0.0,0.0,0,0,274.583,45.2308,28764.5,938.796,110,55,1598.03,635.95,85.7184,50.1277,73.486,42.9742,4,4,3,1,6,0.115385,3,0,0.1,3,23,27,14,2,27,31,15,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
d08eebeb7b868a205d8832a199bebe02552e8b4d,com.hazelcast.collection.impl.queue.QueueContainer.drain(I)Ljava/util/Map;,com.hazelcast.collection.impl.queue.QueueContainer,0.0,0,0,0,0.0,0.0,0,0,274.583,50.0769,37057.6,1111.52,128,55,2058.76,740.014,83.3208,48.7256,60.5655,35.4184,8,2,2,1,8,0.04,1,0,0.04,1,24,25,18,1,24,25,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
a9d0ba2e1a38c66174a7d36bd939fd191eea044e,com.hazelcast.spi.impl.operationservice.impl.operations.PartitionIteratingOperation.executePartitionAwareOperations(Lcom/hazelcast/spi/impl/operationservice/impl/operations/PartitionAwareOperationFactory;)[Ljava/lang/Object;,com.hazelcast.spi.impl.operationservice.impl.operations.PartitionIteratingOperation,0.0,0,0,0,0.0,0.0,0,0,274.583,59.7692,50449.9,1365.34,146,55,2802.77,844.078,84.4761,49.4012,46.4779,27.18,3,1,1,1,19,0.0,0,0,0.0,0,23,28,16,1,23,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42dd3075109d59f1b6847b7a6165b609299cc9d3,com.hazelcast.wm.test.WebFilterSessionCleanupTest.testSessionTimeout()V,com.hazelcast.wm.test.WebFilterSessionCleanupTest,0.0,0,0,0,0.0,0.0,0,0,275.487,22.2679,20651.9,752.731,159,57,1147.33,927.43,85.9202,50.2457,86.8908,50.8133,1,0,0,0,5,0.322581,10,0,0.322581,10,21,37,15,0,21,37,15,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1
5db7aa06e1d767b3fb3d2b9867fb59312294d34c,com.hazelcast.wm.test.WebFilterSessionCleanupTest.testSessionTimeout()V,com.hazelcast.wm.test.WebFilterSessionCleanupTest,0.0,0,0,0,0.0,0.0,0,0,275.487,22.2679,20651.9,752.731,159,57,1147.33,927.43,85.9202,50.2457,86.8908,50.8133,1,0,0,0,5,0.322581,10,0,0.322581,10,21,37,15,0,21,37,15,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1
84fa14858f7deb9c45eca8bc006836a2aa705e15,com.hazelcast.wm.test.WebFilterSessionCleanupTest.testSessionTimeout()V,com.hazelcast.wm.test.WebFilterSessionCleanupTest,0.0,0,0,0,0.0,0.0,0,0,275.487,22.2679,20651.9,752.731,159,57,1147.33,927.43,85.9202,50.2457,86.8908,50.8133,1,0,0,0,5,0.322581,10,0,0.322581,10,21,37,15,0,21,37,15,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2
aa012e20166a63c724ad9fec39b6bb2f820c7db8,com.hazelcast.wm.test.WebFilterSessionCleanupTest.testSessionTimeout()V,com.hazelcast.wm.test.WebFilterSessionCleanupTest,0.0,0,0,0,0.0,0.0,0,0,275.487,22.2679,20651.9,752.731,159,57,1147.33,927.43,85.9202,50.2457,86.8908,50.8133,1,0,0,0,5,0.322581,10,0,0.322581,10,21,37,15,0,21,37,15,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2
06c899eed2c6a2bc821482efc3c44adc7b8352a8,com.hazelcast.wm.test.TestServlet.doGet(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,com.hazelcast.wm.test.TestServlet,0.0,0,0,0,0.0,0.0,0,0,275.487,27.4464,32979.0,1028.39,206,57,1832.16,1201.58,79.5036,46.4933,39.8132,23.2826,8,6,1,0,0,0.0,0,0,0.0,0,26,32,22,2,26,32,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
f359a17dafef27e3537bf154ed62ad90f424299c,com.hazelcast.wm.test.TestServlet.doGet(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,com.hazelcast.wm.test.TestServlet,0.0,0,0,0,0.0,0.0,0,0,275.487,27.4464,32979.0,1028.39,206,57,1832.16,1201.58,79.5036,46.4933,39.8132,23.2826,8,6,1,0,0,0.0,0,0,0.0,0,26,32,22,2,26,32,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
91c528df16a5c2d54c17eefda809cc24db513caf,com.hazelcast.config.XMLConfigBuilderTest.testNearCacheFullConfig()V,com.hazelcast.config.XMLConfigBuilderTest,0.0,0,0,0,0.0,0.0,0,0,275.589,20.25,16181.9,639.764,137,57,898.994,799.106,79.8709,46.7081,39.6303,23.1756,1,0,0,0,14,0.0,0,0,0.0,0,32,34,15,0,32,34,15,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
489cc81c4df8815a70ce55529ee3e0820c3dd27d,com.hazelcast.client.spi.impl.ClientInvocation.<init>(Lcom/hazelcast/client/impl/HazelcastClientInstanceImpl;Lcom/hazelcast/client/spi/EventHandler;Lcom/hazelcast/client/impl/client/ClientRequest;ILcom/hazelcast/nio/Address;Lcom/hazelcast/nio/Connection;)V,com.hazelcast.client.spi.impl.ClientInvocation,0.0,0,0,0,0.0,0.0,0,0,275.589,26.1111,23454.7,819.382,154,57,1303.04,898.265,87.2477,51.022,50.4764,29.5184,3,0,0,4,8,0.0,0,0,0.0,0,19,22,15,6,19,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
b2603dd8cb27d40dbf0932dc4d80e60a3dde0ace,com.hazelcast.spi.impl.operationexecutor.slowoperationdetector.SlowOperationDetector_JsonTest.testJSON_multipleEntryProcessorClasses()V,com.hazelcast.spi.impl.operationexecutor.slowoperationdetector.SlowOperationDetector_JsonTest,0.0,0,0,0,0.0,0.0,0,0,275.589,26.6667,21931.7,783.516,141,57,1218.43,822.438,86.0849,50.3421,48.7989,28.5374,3,1,1,0,9,0.0,0,0,0.0,0,21,26,18,0,21,26,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
d75a78c86ee1025480b81229eb8d920585b801c1,com.hazelcast.spi.impl.operationexecutor.slowoperationdetector.SlowOperationDetector_JsonTest.testJSON_multipleEntryProcessorClasses()V,com.hazelcast.spi.impl.operationexecutor.slowoperationdetector.SlowOperationDetector_JsonTest,0.0,0,0,0,0.0,0.0,0,0,275.589,26.6667,21931.7,783.516,141,57,1218.43,822.438,86.0849,50.3421,48.7989,28.5374,3,1,1,0,9,0.0,0,0,0.0,0,21,26,18,0,21,26,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
cdb8b0e0e259c0992856d553f2aa04499043c84d,com.hazelcast.query.impl.IndexSplitBrainTest.setCommonProperties(Lcom/hazelcast/config/Config;)V,com.hazelcast.query.impl.IndexSplitBrainTest,0.0,0,0,0,0.0,0.0,0,0,275.618,12.859,14561.9,596.32,195,56,808.997,1132.43,85.6721,50.1006,64.5826,37.7676,1,0,0,1,2,0.047619,1,0,0.047619,1,20,22,18,1,20,22,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28c49d0c83af12bb83f0a5ce4ae86916d4f5f26c,com.hazelcast.transaction.impl.TransactionImpl.replicateTxnLog()V,com.hazelcast.transaction.impl.TransactionImpl,0.0,0,0,0,0.0,0.0,0,0,275.618,32.1176,19397.9,721.944,104,56,1077.66,603.965,91.8658,53.7227,57.2407,33.4741,4,2,2,1,5,0.0,0,0,0.0,0,16,16,9,0,16,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a42770bc9d8deb11633d682e2befa6fade62f32d,com.hazelcast.cluster.impl.ClusterStateManager.lockClusterState(Lcom/hazelcast/cluster/ClusterState;Lcom/hazelcast/nio/Address;Ljava/lang/String;J)V,com.hazelcast.cluster.impl.ClusterStateManager,0.0,0,0,0,0.0,0.0,0,0,275.618,32.1176,19771.0,731.171,106,56,1098.39,615.58,88.1518,51.5508,51.8826,30.3407,4,2,2,18,9,0.0,0,0,0.0,0,20,21,10,4,20,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142b0dd74a08e2d703db6ea0bbf82ba5be18ceb1,com.hazelcast.internal.monitors.PerformanceMonitorTest.testRollover()V,com.hazelcast.internal.monitors.PerformanceMonitorTest,0.0,0,0,0,0.0,0.0,0,0,275.618,32.1176,20517.0,749.451,110,56,1139.84,638.809,85.465,49.9796,69.3228,40.5396,5,3,3,0,4,0.08,2,0,0.0512821,2,23,32,15,0,37,46,19,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
e3230e94a46c6ea0a006ae53742cac4745d1a37d,com.hazelcast.impl.MapCacheTest.test()V,com.hazelcast.impl.MapCacheTest,0.0,0,0,0,0.0,0.0,0,0,275.618,34.4118,24180.8,836.207,121,56,1343.38,702.69,88.9845,52.0377,52.7785,30.8646,1,1,1,0,8,0.0,0,0,0.0,0,19,24,14,0,19,24,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5b2302ddaf22fee6c5946c96fb655be8abb5762a,com.hazelcast.client.cache.impl.HazelcastClientCacheManager.enableStatisticManagementOnNodes(Ljava/lang/String;ZZ)V,com.hazelcast.client.cache.impl.HazelcastClientCacheManager,0.0,0,0,0,0.0,0.0,0,0,275.618,35.5588,24573.8,845.244,119,56,1365.21,691.075,89.4871,52.3316,71.1059,41.5824,3,2,2,2,11,0.0526316,1,0,0.0526316,1,18,20,12,3,18,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7585eb4ecd65d6f538da1cc33ad2853fd3bb17e3,com.hazelcast.client.cache.impl.HazelcastClientCacheManager.enableStatisticManagementOnNodes(Ljava/lang/String;ZZ)V,com.hazelcast.client.cache.impl.HazelcastClientCacheManager,0.0,0,0,0,0.0,0.0,0,0,275.618,35.5588,24573.8,845.244,119,56,1365.21,691.075,89.4871,52.3316,71.1059,41.5824,3,2,2,2,11,0.0526316,1,0,0.0526316,1,18,20,12,3,18,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e7c7af998df4c52b7a3f9bfcbbb6db971d183982,com.hazelcast.client.cache.impl.HazelcastClientCacheManager.enableStatisticManagementOnNodes(Ljava/lang/String;ZZ)V,com.hazelcast.client.cache.impl.HazelcastClientCacheManager,0.0,0,0,0,0.0,0.0,0,0,275.618,35.5588,24573.8,845.244,119,56,1365.21,691.075,89.4871,52.3316,71.1059,41.5824,3,2,2,2,11,0.0526316,1,0,0.0526316,1,18,20,12,3,18,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f181f48d2e7a1261553d47e389454dae9f01cc35,com.hazelcast.client.cache.impl.HazelcastClientCacheManager.enableStatisticManagementOnNodes(Ljava/lang/String;ZZ)V,com.hazelcast.client.cache.impl.HazelcastClientCacheManager,0.0,0,0,0,0.0,0.0,0,0,275.618,35.5588,24573.8,845.244,119,56,1365.21,691.075,89.4871,52.3316,71.1059,41.5824,3,2,2,2,11,0.0526316,1,0,0.0526316,1,18,20,12,3,18,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4d8aae6dd931c55b38df88e7e066c3f862b36bac,com.hazelcast.cluster.impl.ClusterStateManager.lockClusterState(Lcom/hazelcast/cluster/ClusterState;Lcom/hazelcast/nio/Address;Ljava/lang/String;JI)V,com.hazelcast.cluster.impl.ClusterStateManager,0.0,0,0,0,0.0,0.0,0,0,275.618,36.7059,25366.5,863.325,119,56,1409.25,691.075,83.9353,49.085,66.2622,38.7498,4,2,2,21,9,0.0740741,2,0,0.0740741,2,25,31,15,5,25,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec42990f7730ce16d58fcc0c1760c854b73e2951,com.hazelcast.internal.cluster.impl.ClusterStateManager.lockClusterState(Lcom/hazelcast/cluster/ClusterState;Lcom/hazelcast/nio/Address;Ljava/lang/String;JI)V,com.hazelcast.internal.cluster.impl.ClusterStateManager,0.0,0,0,0,0.0,0.0,0,0,275.618,36.7059,25366.5,863.325,119,56,1409.25,691.075,83.9353,49.085,66.2622,38.7498,4,2,2,21,9,0.0740741,2,0,0.0740741,2,25,31,15,5,25,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d79b0c19f09da30d00d5e5f2f7b492db0529123,com.hazelcast.impl.BlockingQueueManager.iterate(Ljava/lang/String;)Ljava/util/Iterator;,com.hazelcast.impl.BlockingQueueManager,0.0,0,0,0,0.0,0.0,0,0,275.618,36.7059,27924.5,920.429,131,56,1551.36,760.763,87.2807,51.0413,50.524,29.5462,3,2,2,2,9,0.0,0,0,0.0,0,20,20,15,1,74,78,45,1,0,8,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
229bcce2f7bc271971bb7330634656e2cbaf8e42,com.hazelcast.map.mapstore.MapClassLoaderTest.testIssue2721()V,com.hazelcast.map.mapstore.MapClassLoaderTest,0.0,0,0,0,0.0,0.0,0,0,275.618,39.0,29896.3,963.263,132,56,1660.9,766.571,84.2875,49.2909,78.1413,45.6966,3,2,2,0,13,0.2,6,1,0.2,6,24,36,19,0,24,36,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
a12f52fea3c9f9d384c9c47231a6834e478ab241,com.hazelcast.map.mapstore.MapClassLoaderTest.testIssue2721()V,com.hazelcast.map.mapstore.MapClassLoaderTest,0.0,0,0,0,0.0,0.0,0,0,275.618,39.0,29896.3,963.263,132,56,1660.9,766.571,84.2875,49.2909,78.1413,45.6966,3,2,2,0,13,0.2,6,1,0.2,6,24,36,19,0,24,36,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
cf3f488458ae942d1a88c5565e928c479b23ac5a,com.hazelcast.client.standalone.ClientMapStandaloneTest.init()V,com.hazelcast.client.standalone.ClientMapStandaloneTest,0.0,0,0,0,0.0,0.0,0,0,275.618,40.1471,31475.0,996.883,135,56,1748.61,783.993,86.7939,50.7566,49.618,29.0164,1,1,1,0,3,0.0,0,0,0.0,0,21,26,15,0,21,26,15,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bfa50b94f7d17d96907faaedf3e4811680937685,com.hazelcast.internal.partition.AntiEntropyCleanupTest.testCleanup()V,com.hazelcast.internal.partition.AntiEntropyCleanupTest,0.0,0,0,0,0.0,0.0,0,0,275.618,42.4412,32287.7,1013.97,131,56,1793.76,760.763,87.2807,51.0413,50.524,29.5462,3,1,1,0,15,0.0,0,0,0.0,0,20,25,16,0,28,33,21,1,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
bb1d17f0994af412631b960bc0c96c29a565b0d7,com.hazelcast.internal.nearcache.impl.preloader.NearCachePreloader.loadKeySet(Lcom/hazelcast/internal/util/BufferingInputStream;Lcom/hazelcast/internal/adapter/DataStructureAdapter;)I,com.hazelcast.internal.nearcache.impl.preloader.NearCachePreloader,0.0,0,0,0,0.0,0.0,0,0,275.618,43.5882,33666.6,1042.64,133,56,1870.37,772.378,84.9678,49.6888,47.4928,27.7735,6,2,2,1,9,0.0,0,0,0.0,0,22,23,16,2,22,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40ddd41143d152c86066711c2d930b896e2bb556,com.hazelcast.cache.impl.CacheEventHandler.flushInvalidationMessages(Ljava/lang/String;Lcom/hazelcast/cache/impl/CacheEventHandler$InvalidationEventQueue;)V,com.hazelcast.cache.impl.CacheEventHandler,0.0,0,0,0,0.0,0.0,0,0,275.618,44.7353,32734.0,1023.29,126,56,1818.56,731.727,82.7727,48.4051,68.1195,39.836,5,4,4,2,7,0.103448,3,0,0.103448,3,26,29,17,2,26,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267657223110ee9fc436f5496e078547d29c6e4c,com.hazelcast.nio.serialization.DefaultPortableReader.readPortableArray(Ljava/lang/String;)[Lcom/hazelcast/nio/serialization/Portable;,com.hazelcast.nio.serialization.DefaultPortableReader,0.0,0,0,0,0.0,0.0,0,0,275.618,50.4706,42792.7,1223.43,146,56,2377.37,847.874,82.872,48.4632,44.2655,25.8862,4,3,3,1,10,0.0,0,0,0.0,0,25,25,19,1,25,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21586825d367940e1c79cf289e97310daab1200d,com.hazelcast.map.impl.query.QueryBasicTest.testPredicateWithEntryKeyObject()V,com.hazelcast.map.impl.query.QueryBasicTest,0.0,0,0,0,0.0,0.0,0,0,275.792,19.2903,17440.3,672.517,155,57,968.908,904.098,89.4759,52.3251,81.7195,47.7892,1,0,0,0,10,0.15,3,3,0.15,3,17,17,14,0,17,17,14,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
f36f2702f34f722282e579e830679f8d06f0aad0,com.hazelcast.nio.tcp.TcpIpConnection_AbstractTest.setup()V,com.hazelcast.nio.tcp.TcpIpConnection_AbstractTest,0.0,0,0,0,0.0,0.0,0,0,275.792,21.4615,18401.9,697.014,147,57,1022.33,857.435,87.1186,50.9466,50.0866,29.2904,1,0,0,8,10,0.0,0,0,0.0,0,20,25,15,0,20,25,15,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98b900c6c84af0480e50224c2f8afa6ee81ad04a,com.hazelcast.impl.MapStoreTest.testUnexpectedStoreCallOnTransactionalGet()V,com.hazelcast.impl.MapStoreTest,0.0,0,0,0,0.0,0.0,0,0,275.792,26.2308,23562.2,821.884,154,57,1309.01,898.265,85.3327,49.9022,73.0733,42.7329,1,0,0,0,11,0.12,3,3,0.12,3,22,22,19,0,22,22,19,0,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0
