Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs
4c6d946fbadfb14806f8232b844c5e6a26eff2de,io.netty.channel.unix.tests.SocketTest.testTrafficClass()V,io.netty.channel.unix.tests.SocketTest,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,1115.88,107.583,24,17,61.9932,98.0991,117.896,68.9453,94.4895,55.257,1,0,0,0,2,0.0,0,0,0.0,0,6,6,3,0,6,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53fcff2eab7836bcf2be262e1fd12712117c4797,io.netty.buffer.UnpooledDirectByteBuf.nioBuffer(II)Ljava/nio/ByteBuffer;,io.netty.buffer.UnpooledDirectByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,1208.87,113.48,26,17,67.1593,106.274,124.049,72.5431,103.365,60.4476,1,0,0,1,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53fcff2eab7836bcf2be262e1fd12712117c4797,io.netty.buffer.UnpooledUnsafeDirectByteBuf.nioBuffer(II)Ljava/nio/ByteBuffer;,io.netty.buffer.UnpooledUnsafeDirectByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,1208.87,113.48,26,17,67.1593,106.274,124.049,72.5431,103.365,60.4476,1,0,0,1,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416f2315e222acf8d9a36a51bcd4142a0f1c022,io.netty.buffer.UnpooledUnsafeDirectByteBuf.nioBuffer(II)Ljava/nio/ByteBuffer;,io.netty.buffer.UnpooledUnsafeDirectByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,1208.87,113.48,26,17,67.1593,106.274,124.049,72.5431,103.365,60.4476,1,0,0,1,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0bbde48b78163a394ae3fd63f98b6b6c56acb25,io.netty.buffer.UnpooledDirectByteBuf.nioBuffer(II)Ljava/nio/ByteBuffer;,io.netty.buffer.UnpooledDirectByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,1208.87,113.48,26,17,67.1593,106.274,124.049,72.5431,103.365,60.4476,1,0,0,1,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268d6fc2ebfbd83d2f8574607316a6e990cb1f8,io.netty.handler.ssl.SslHandler$4.run()V,io.netty.handler.ssl.SslHandler$4,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,1394.85,124.839,30,17,77.4915,122.624,108.001,63.1583,80.4167,47.0273,3,1,1,0,4,0.0,0,0,0.0,0,10,11,5,0,10,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
abccf184115129e7f4eb79af6c4fab0fc19ec1ea,io.netty.handler.codec.http2.DefaultHttp2LocalFlowController.consumeBytes(Lio/netty/channel/ChannelHandlerContext;Lio/netty/handler/codec/http2/Http2Stream;I)V,io.netty.handler.codec.http2.DefaultHttp2LocalFlowController,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,976.393,98.4199,21,17,54.244,85.8367,121.544,71.0786,99.7524,58.3348,1,0,0,1,2,0.0,0,0,0.0,0,5,5,1,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.DatagramDnsResponse.addRecord(Lio/netty/handler/codec/dns/DnsSection;ILio/netty/handler/codec/dns/DnsRecord;)Lio/netty/handler/codec/dns/DatagramDnsResponse;,io.netty.handler.codec.dns.DatagramDnsResponse,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,976.393,98.4199,21,17,54.244,85.8367,125.159,73.1926,104.968,61.3846,1,0,0,0,1,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.DatagramDnsQuery.addRecord(Lio/netty/handler/codec/dns/DnsSection;ILio/netty/handler/codec/dns/DnsRecord;)Lio/netty/handler/codec/dns/DatagramDnsQuery;,io.netty.handler.codec.dns.DatagramDnsQuery,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,976.393,98.4199,21,17,54.244,85.8367,125.159,73.1926,104.968,61.3846,1,0,0,0,1,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.DefaultDnsQuery.addRecord(Lio/netty/handler/codec/dns/DnsSection;ILio/netty/handler/codec/dns/DnsRecord;)Lio/netty/handler/codec/dns/DnsQuery;,io.netty.handler.codec.dns.DefaultDnsQuery,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,976.393,98.4199,21,17,54.244,85.8367,125.159,73.1926,104.968,61.3846,1,0,0,1,1,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.DefaultDnsResponse.addRecord(Lio/netty/handler/codec/dns/DnsSection;ILio/netty/handler/codec/dns/DnsRecord;)Lio/netty/handler/codec/dns/DnsResponse;,io.netty.handler.codec.dns.DefaultDnsResponse,0.0,0,0,0,0.0,0.0,0,0,56.1057,11.375,976.393,98.4199,21,17,54.244,85.8367,125.159,73.1926,104.968,61.3846,1,0,0,1,1,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2d4e222431014506d592af7d379824e21034970,io.netty.resolver.dns.DnsNameResolverTest.resolve(Lio/netty/resolver/dns/DnsNameResolver;Ljava/util/Map;Ljava/lang/String;)V,io.netty.resolver.dns.DnsNameResolverTest,0.0,0,0,0,0.0,0.0,0,0,56.1057,13.0,1328.43,120.844,25,17,73.8014,102.187,128.913,75.3878,110.383,64.5516,1,0,0,1,1,0.0,0,0,0.0,0,3,4,1,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4bba7526e2f58018817972f38279cc232f519100,io.netty.buffer.AbstractPooledDerivedByteBuf$PooledNonRetainedSlicedByteBuf.slice(II)Lio/netty/buffer/ByteBuf;,io.netty.buffer.AbstractPooledDerivedByteBuf$PooledNonRetainedSlicedByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,13.0,1381.56,124.045,26,17,76.7535,106.274,120.434,70.4291,98.1502,57.3978,1,0,0,1,4,0.0,0,0,0.0,0,5,5,2,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06295fe0ad72358f980d09feb8c971613793527,io.netty.channel.DefaultChannelHandlerContext.findContextInbound()Lio/netty/channel/DefaultChannelHandlerContext;,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,56.1057,13.0,1434.7,127.206,27,17,79.7055,110.361,114.557,66.9922,89.7732,52.4989,2,1,1,8,0,0.0,0,0,0.0,0,7,7,4,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06295fe0ad72358f980d09feb8c971613793527,io.netty.channel.DefaultChannelHandlerContext.findContextOutbound()Lio/netty/channel/DefaultChannelHandlerContext;,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,56.1057,13.0,1434.7,127.206,27,17,79.7055,110.361,114.557,66.9922,89.7732,52.4989,2,1,1,8,0,0.0,0,0,0.0,0,7,7,4,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06f64948d5da798ed75c892f6cbba18566857937,io.netty.buffer.AbstractUnpooledSlicedByteBuf.getCharSequence(IILjava/nio/charset/Charset;)Ljava/lang/CharSequence;,io.netty.buffer.AbstractUnpooledSlicedByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,14.625,1614.04,137.597,27,17,89.6687,110.361,120.238,70.3144,97.8671,57.2322,1,0,0,0,4,0.0,0,0,0.0,0,5,5,2,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dbf5d02e53a72c42467b8dc0a5e1482d5f49af4,io.netty.channel.unix.FileDescriptor.shouldAttemptShutdown(IZZ)Z,io.netty.channel.unix.FileDescriptor,0.0,0,0,0,0.0,0.0,0,0,56.1057,14.625,1793.37,147.609,30,17,99.6319,122.624,127.045,74.2953,108.096,63.2137,5,0,0,1,3,0.0,0,0,0.0,0,3,3,1,3,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deb90923a2f4f5a766597ec241f62a94a25d837e,io.netty.buffer.PooledByteBufAllocatorTest.testAllocNotNull(Lio/netty/buffer/PooledByteBufAllocator;I)V,io.netty.buffer.PooledByteBufAllocatorTest,0.0,0,0,0,0.0,0.0,0,0,56.1057,14.625,1912.93,154.099,32,17,106.274,130.799,116.4,68.0704,92.3313,53.9949,1,0,0,1,3,0.0,0,0,0.0,0,6,6,4,2,6,6,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
88df53ec1a53912c2e34892247c8218c2fa01838,io.netty.buffer.AbstractByteBuf.getBytes(ILio/netty/buffer/ByteBuf;I)Lio/netty/buffer/ByteBuf;,io.netty.buffer.AbstractByteBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,17.875,2484.16,183.422,34,17,138.009,138.974,116.085,67.8861,91.8765,53.729,1,0,0,2,3,0.0,0,0,0.0,0,6,6,3,3,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719d1dbad1078ea20ea385bd9f2c16847dcb81ae,io.netty.resolver.dns.DnsServerAddressesTest.testSingleton()V,io.netty.resolver.dns.DnsServerAddressesTest,0.0,0,0,0,0.0,0.0,0,0,56.1057,21.125,3885.64,247.158,45,17,215.869,183.936,108.059,63.1925,103.824,60.7158,1,0,0,0,3,0.1,1,0,0.1,1,9,12,6,0,9,12,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ba6ce5449ee852b782dde9a11933f6a09b123e22,io.netty.handler.codec.http.EmptyHttpHeaders.set(Ljava/lang/String;Ljava/lang/Iterable;)Lio/netty/handler/codec/http/HttpHeaders;,io.netty.handler.codec.http.EmptyHttpHeaders,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,451.665,58.8678,17,17,25.0925,69.4869,126.258,73.8352,106.553,62.3116,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba6ce5449ee852b782dde9a11933f6a09b123e22,io.netty.handler.codec.http.EmptyHttpHeaders.add(Ljava/lang/String;Ljava/lang/Iterable;)Lio/netty/handler/codec/http/HttpHeaders;,io.netty.handler.codec.http.EmptyHttpHeaders,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,451.665,58.8678,17,17,25.0925,69.4869,126.258,73.8352,106.553,62.3116,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce6931e0e51096c5b6f1fc23ac939fb95ee70bc1,io.netty.channel.epoll.EpollSocketChannelTest$BuggyChannelHandler.channelRead(Lio/netty/channel/ChannelHandlerContext;Ljava/lang/Object;)V,io.netty.channel.epoll.EpollSocketChannelTest$BuggyChannelHandler,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,451.665,58.8678,17,17,25.0925,69.4869,126.258,73.8352,106.553,62.3116,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
fd22af837725fb2455f6dc72ea897bf8b25250e6,io.netty.handler.ssl.OpenSslContext.newEngine(Lio/netty/buffer/ByteBufAllocator;Ljava/lang/String;I)Ljavax/net/ssl/SSLEngine;,io.netty.handler.ssl.OpenSslContext,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,451.665,58.8678,17,17,25.0925,69.4869,126.258,73.8352,106.553,62.3116,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e6ca9882a107c34cf6358c8d7a68561025f06016,io.netty.handler.codec.spdy.DefaultSpdyHeaders.<init>()V,io.netty.handler.codec.spdy.DefaultSpdyHeaders,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,478.233,61.1542,18,17,26.5685,73.5743,119.392,69.8201,96.6477,56.5191,1,0,0,0,1,0.0,0,0,0.0,0,6,6,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379ac890f4dbec15d19714711f85455a12112c3f,io.netty.handler.codec.http2.Http2FrameCodecTest$4.answer(LInvocationOnMock;)LHttpServerUpgradeHandler.UpgradeEvent;,io.netty.handler.codec.http2.Http2FrameCodecTest$4,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,478.233,61.1542,18,17,26.5685,73.5743,122.346,71.5473,100.909,59.011,1,0,0,0,1,0.0,0,0,0.0,0,5,5,2,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187efca9aa30b4c74bccd5356dd19b34cbf3f010,io.netty.channel.DefaultChannelPipelineTest$WrapperExecutor.shutdownGracefully(JJLjava/util/concurrent/TimeUnit;)Lio/netty/util/concurrent/Future;,io.netty.channel.DefaultChannelPipelineTest$WrapperExecutor,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,478.233,61.1542,18,17,26.5685,73.5743,125.961,73.6613,106.124,62.0609,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b0b8f80cdf5d5ef0919d30232c090c5a495d4b6,io.netty.util.concurrent.AbstractScheduledEventExecutorTest$TestScheduledEventExecutor.shutdownGracefully(JJLjava/util/concurrent/TimeUnit;)Lio/netty/util/concurrent/Future;,io.netty.util.concurrent.AbstractScheduledEventExecutorTest$TestScheduledEventExecutor,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,478.233,61.1542,18,17,26.5685,73.5743,125.961,73.6613,106.124,62.0609,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb8d101bddc032cf55d6c63bc1020ac6930e30a,io.netty.buffer.ReadOnlyByteBufferBuf.getBytes(ILjava/io/OutputStream;I)Lio/netty/buffer/ByteBuf;,io.netty.buffer.ReadOnlyByteBufferBuf,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,478.233,61.1542,18,17,26.5685,73.5743,125.961,73.6613,106.124,62.0609,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,3,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc1429c00c6a365e37363091a3ee14291bb8f010,io.netty.handler.codec.http.multipart.HttpPostRequestEncoder.readChunk(Lio/netty/channel/ChannelHandlerContext;)Lio/netty/handler/codec/http/HttpContent;,io.netty.handler.codec.http.multipart.HttpPostRequestEncoder,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,531.37,65.6042,20,17,29.5206,81.7493,113.954,66.6398,133.36,77.9885,2,1,1,0,1,0.5,8,8,0.5,8,8,8,3,1,8,8,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
06e29e0d1b4ebf16b47969d5fbc71bdaf19fe3e8,io.netty.handler.codec.http2.DefaultHttp2ConnectionTest$1$1.operationComplete(Lio/netty/util/concurrent/Future;)V,io.netty.handler.codec.http2.DefaultHttp2ConnectionTest$1$1,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,531.37,65.6042,20,17,29.5206,81.7493,121.798,71.227,100.118,58.5488,1,0,0,0,0,0.0,0,0,0.0,0,5,5,2,1,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
06e29e0d1b4ebf16b47969d5fbc71bdaf19fe3e8,io.netty.handler.codec.http2.DefaultHttp2ConnectionTest$4.operationComplete(Lio/netty/util/concurrent/Future;)V,io.netty.handler.codec.http2.DefaultHttp2ConnectionTest$4,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,531.37,65.6042,20,17,29.5206,81.7493,121.798,71.227,100.118,58.5488,1,0,0,0,0,0.0,0,0,0.0,0,5,5,2,1,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
06e29e0d1b4ebf16b47969d5fbc71bdaf19fe3e8,io.netty.handler.codec.http2.DefaultHttp2ConnectionTest$3.operationComplete(Lio/netty/util/concurrent/Future;)V,io.netty.handler.codec.http2.DefaultHttp2ConnectionTest$3,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,531.37,65.6042,20,17,29.5206,81.7493,121.798,71.227,100.118,58.5488,1,0,0,0,0,0.0,0,0,0.0,0,5,5,2,1,5,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20ef4690e74a7a5007468815f070a6c1f5074d0d,io.netty.channel.sctp.nio.NioSctpServerChannel.<init>()V,io.netty.channel.sctp.nio.NioSctpServerChannel,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,531.37,65.6042,20,17,29.5206,81.7493,125.413,73.3409,147.786,86.4247,1,0,0,0,4,0.428571,3,3,0.428571,3,4,4,2,0,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91b378005461b85f965aa296daa087bc009b9da0,io.netty.channel.sctp.nio.NioSctpServerChannel.<init>()V,io.netty.channel.sctp.nio.NioSctpServerChannel,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,531.37,65.6042,20,17,29.5206,81.7493,125.413,73.3409,147.786,86.4247,1,0,0,0,4,0.428571,3,3,0.428571,3,4,4,2,0,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a83232ab207eac0b904e30f4d7374f8abe13b1a,io.netty.channel.socket.nio.NioSocketChannel$NioSocketChannelUnsafe.closeExecutor()Ljava/util/concurrent/Executor;,io.netty.channel.socket.nio.NioSocketChannel$NioSocketChannelUnsafe,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,557.939,67.7732,21,17,30.9966,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,1,2,0.0,0,0,0.0,0,7,7,3,0,7,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d93f9062554d07eec6d376d85d886e40b6a907f7,io.netty.buffer.PooledByteBufAllocatorTest$AllocationThread.finish()V,io.netty.buffer.PooledByteBufAllocatorTest$AllocationThread,0.0,0,0,0,0.0,0.0,0,0,56.1057,6.5,584.507,69.908,22,17,32.4726,89.9242,111.78,65.3686,85.6659,50.097,1,1,1,1,2,0.0,0,0,0.0,0,9,9,5,0,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
086ae3536cfd10411a36f4aba475e2e348f868b8,io.netty.handler.ssl.SslHandler.handlerRemoved0(Lio/netty/channel/ChannelHandlerContext;)V,io.netty.handler.ssl.SslHandler,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,597.791,70.9632,18,17,33.2106,73.5743,119.162,69.6856,96.4177,56.3846,2,1,1,0,1,0.0,0,0,0.0,0,6,6,2,1,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ca5554dfe7707d2cce712d1165a648129e0a9c84,io.netty.handler.traffic.AbstractTrafficShapingHandler.handlerRemoved(Lio/netty/channel/ChannelHandlerContext;)V,io.netty.handler.traffic.AbstractTrafficShapingHandler,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,597.791,70.9632,18,17,33.2106,73.5743,119.162,69.6856,96.4177,56.3846,2,1,1,0,1,0.0,0,0,0.0,0,6,6,2,1,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ba6ce5449ee852b782dde9a11933f6a09b123e22,io.netty.handler.codec.http.DefaultHttpHeaders.getAll(Ljava/lang/CharSequence;)Ljava/util/List;,io.netty.handler.codec.http.DefaultHttpHeaders,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,597.791,70.9632,18,17,33.2106,73.5743,122.346,71.5473,100.909,59.011,1,0,0,1,1,0.0,0,0,0.0,0,5,5,1,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0bbde48b78163a394ae3fd63f98b6b6c56acb25,io.netty.buffer.LittleEndianUnsafeDirectByteBufTest.newBuffer(I)Lio/netty/buffer/ByteBuf;,io.netty.buffer.LittleEndianUnsafeDirectByteBufTest,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,631.002,73.5677,19,17,35.0557,77.6618,125.68,73.4969,105.719,61.8237,1,0,0,0,1,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0bbde48b78163a394ae3fd63f98b6b6c56acb25,io.netty.buffer.BigEndianUnsafeDirectByteBufTest.newBuffer(I)Lio/netty/buffer/ByteBuf;,io.netty.buffer.BigEndianUnsafeDirectByteBufTest,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,631.002,73.5677,19,17,35.0557,77.6618,125.68,73.4969,105.719,61.8237,1,0,0,0,1,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3dd4101425165496490f9c975ca2e556773c663,io.netty.channel.epoll.AbstractEpollChannel.shouldBreakEpollInReady(Lio/netty/channel/ChannelConfig;)Z,io.netty.channel.epoll.AbstractEpollChannel,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,631.002,73.5677,19,17,35.0557,77.6618,129.88,75.9533,111.982,65.4866,3,0,0,4,2,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88a52f73671dd91630b2bc0da0ae8fbc910d763b,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$FlowState.isWritable()Z,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowController$FlowState,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,116.117,67.9048,132.231,77.3279,2,1,1,1,1,0.363636,4,4,0.363636,4,7,7,3,0,7,7,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ce95c50444cc2507769574b3e39fdbffccb7fc1b,io.netty.util.concurrent.SingleThreadEventExecutor.throwIfInEventLoop(Ljava/lang/String;)V,io.netty.util.concurrent.SingleThreadEventExecutor,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,121.568,71.0925,99.8885,58.4143,2,1,1,4,1,0.0,0,0,0.0,0,5,5,2,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.AbstractDnsMessage.setZ(I)Lio/netty/handler/codec/dns/DnsMessage;,io.netty.handler.codec.dns.AbstractDnsMessage,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,664.213,76.1269,20,17,36.9007,81.7493,121.798,71.227,100.118,58.5488,1,0,0,2,0,0.0,0,0,0.0,0,5,5,2,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f64a121de78fe739b61d503dc61cc62fe98659d5,io.netty.channel.VoidChannelPromise.setFailure(Ljava/lang/Throwable;)Lio/netty/channel/VoidChannelPromise;,io.netty.channel.VoidChannelPromise,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,697.423,78.6438,21,17,38.7457,85.8367,115.864,67.7565,91.6585,53.6015,2,1,1,0,2,0.0,0,0,0.0,0,7,7,3,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cfa4675548e368f3c905c0df31d18912d43cf08,io.netty.handler.proxy.ProxyHandlerTest$SuccessTestHandler.channelActive(Lio/netty/channel/ChannelHandlerContext;)V,io.netty.handler.proxy.ProxyHandlerTest$SuccessTestHandler,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,697.423,78.6438,21,17,38.7457,85.8367,125.159,73.1926,104.968,61.3846,1,0,0,0,2,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
81e2db10faaf0389f4e1af8c7132210946203157,io.netty.channel.DefaultChannelHandlerContext.executeOnEventLoop(Ljava/util/concurrent/Callable;)Ljava/lang/Object;,io.netty.channel.DefaultChannelHandlerContext,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,730.634,81.121,22,17,40.5908,89.9242,129.578,75.7765,160.945,94.1198,1,0,0,4,2,0.869565,20,20,0.869565,20,3,3,1,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a517cce92fee24f2967bba7c84eea835b79fcab1,io.netty.resolver.dns.InflightNameResolver.resolveAll(Ljava/lang/String;)Lio/netty/util/concurrent/Future;,io.netty.resolver.dns.InflightNameResolver,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,763.845,83.561,23,17,42.4358,94.0117,124.686,72.9159,104.285,60.9855,1,0,0,0,2,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29fdb160f33776c76f0b46aada48a9c9f3babcbf,io.netty.util.concurrent.UnorderedThreadPoolEventExecutor.submit(Ljava/util/concurrent/Callable;)Lio/netty/util/concurrent/Future;,io.netty.util.concurrent.UnorderedThreadPoolEventExecutor,0.0,0,0,0,0.0,0.0,0,0,56.1057,8.125,797.055,85.9658,24,17,44.2808,98.0991,124.465,72.7865,103.966,60.7988,1,0,0,0,0,0.0,0,0,0.0,0,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
